Airport1,Airport2
"afghanistan,kabul","iran,mashhad"
"afghanistan,kabul","pakistan,peshawar"
"thailand,krabi","malaysia,kuala lumpur"
"thailand,krabi","singapore,singapore"
"china,kuqa","china,urumqi"
"malaysia,kuching","malaysia,kuala lumpur"
"malaysia,kuching","malaysia,miri"
"malaysia,kuching","indonesia,pontianak"
"malaysia,kuching","malaysia,sibu"
"malaysia,kuching","singapore,singapore"
"japan,kochi","japan,nagoya"
"afghanistan,kandahar","iran,mashhad"
"iceland,keflavik","united kingdom,london"
"iceland,keflavik","united kingdom,manchester"
"iceland,keflavik","germany,munich"
"iceland,keflavik","norway,oslo"
"iceland,keflavik","united states,seattle"
"iceland,keflavik","united states,sanford"
"iceland,keflavik","germany,berlin"
"iceland,keflavik","canada,edmonton"
"iceland,keflavik","canada,toronto"
"iceland,keflavik","switzerland,zurich"
"iran,kerman","iran,shiraz"
"iran,kerman","iran,zahedan"
"congo (kinshasa),kananga","congo (kinshasa),tshikapa"
"russia,kaliningrad","latvia,riga"
"russia,kaliningrad","uzbekistan,tashkent"
"russia,kaliningrad","germany,berlin"
"australia,kalgoorlie","australia,melbourne"
"australia,kalgoorlie","australia,perth"
"rwanda,kigali","gabon,libreville"
"rwanda,kigali","nigeria,lagos"
"rwanda,kigali","kenya,mombasa"
"rwanda,kigali","kenya,nairobi"
"greece,kos","poland,krakow"
"greece,kos","lithuania,kaunas"
"greece,kos","united kingdom,leeds"
"greece,kos","germany,leipzig"
"greece,kos","united kingdom,london"
"greece,kos","united kingdom,liverpool"
"greece,kos","united kingdom,manchester"
"greece,kos","germany,munich"
"greece,kos","germany,stuttgart"
"greece,kos","germany,berlin"
"taiwan,kaohsiung","china,nanchang"
"taiwan,kaohsiung","japan,osaka"
"taiwan,kaohsiung","china,kunming"
"taiwan,kaohsiung","macau,macau"
"taiwan,kaohsiung","philippines,manila"
"taiwan,kaohsiung","china,nanjing"
"taiwan,kaohsiung","china,nanning"
"taiwan,kaohsiung","japan,tokyo"
"taiwan,kaohsiung","china,beijing"
"taiwan,kaohsiung","china,shanghai"
"taiwan,kaohsiung","vietnam,ho chi minh city"
"taiwan,kaohsiung","singapore,singapore"
"taiwan,kaohsiung","china,shenzhen"
"taiwan,kaohsiung","china,qingdao"
"taiwan,kaohsiung","china,jinan"
"taiwan,kaohsiung","china,tianjin"
"taiwan,kaohsiung","china,wuhan"
"taiwan,kaohsiung","china,xiamen"
"pakistan,karachi","nepal,kathmandu"
"pakistan,karachi","malaysia,kuala lumpur"
"pakistan,karachi","pakistan,lahore"
"pakistan,karachi","united kingdom,london"
"pakistan,karachi","pakistan,faisalabad"
"pakistan,karachi","oman,muscat"
"pakistan,karachi","pakistan,multan"
"pakistan,karachi","pakistan,peshawar"
"pakistan,karachi","saudi arabia,riyadh"
"pakistan,karachi","united arab emirates,sharjah"
"pakistan,karachi","pakistan,sukkur"
"pakistan,karachi","pakistan,turbat"
"pakistan,karachi","pakistan,quetta"
"pakistan,karachi","canada,toronto"
"china,nanchang","china,kunming"
"china,nanchang","china,ganzhou"
"china,nanchang","china,guiyang"
"china,nanchang","china,luoyang"
"china,nanchang","china,beijing"
"china,nanchang","china,nanjing"
"china,nanchang","china,nanning"
"china,nanchang","china,shanghai"
"china,nanchang","china,shenyang"
"china,nanchang","china,shijiazhuang"
"china,nanchang","china,sanya"
"china,nanchang","china,shenzhen"
"china,nanchang","china,qingdao"
"china,nanchang","china,jinan"
"china,nanchang","taiwan,taipei"
"china,nanchang","china,tianjin"
"china,nanchang","china,taiyuan"
"china,nanchang","china,wenzhou"
"china,nanchang","china,wuhan"
"china,nanchang","china,xi'an"
"china,nanchang","china,xiamen"
"china,nanchang","china,zhuhai"
"russia,khabarovsk","russia,krasnoyarsk"
"russia,khabarovsk","japan,tokyo"
"russia,khabarovsk","russia,novosibirsk"
"russia,khabarovsk","china,beijing"
"russia,khabarovsk","russia,ulan-ude"
"russia,khabarovsk","russia,yuzhno-sakhalinsk"
"russia,khabarovsk","russia,vladivostok"
"russia,khabarovsk","russia,yakutsk"
"japan,niigata","japan,nagoya"
"japan,niigata","japan,tokyo"
"japan,niigata","china,shanghai"
"jamaica,kingston","united kingdom,london"
"jamaica,kingston","jamaica,montego bay"
"jamaica,kingston","united states,orlando"
"jamaica,kingston","united states,miami"
"jamaica,kingston","panama,panama city"
"jamaica,kingston","dominican republic,santo domingo"
"jamaica,kingston","canada,toronto"
"kenya,kisumu","kenya,eldoret"
"kenya,kisumu","kenya,nairobi"
"moldova,chisinau","cyprus,larnaca"
"moldova,chisinau","portugal,lisbon"
"moldova,chisinau","germany,munich"
"moldova,chisinau","romania,bucharest"
"moldova,chisinau","latvia,riga"
"moldova,chisinau","russia,surgut"
"moldova,chisinau","united kingdom,london"
"moldova,chisinau","italy,treviso"
"moldova,chisinau","italy,venice"
"moldova,chisinau","austria,vienna"
"japan,osaka","malaysia,kuala lumpur"
"japan,osaka","macau,macau"
"japan,osaka","philippines,manila"
"japan,osaka","china,nanjing"
"japan,osaka","new caledonia,noumea"
"japan,osaka","china,beijing"
"japan,osaka","china,shanghai"
"japan,osaka","taiwan,taichung"
"japan,osaka","united states,san francisco"
"japan,osaka","vietnam,ho chi minh city"
"japan,osaka","china,shenyang"
"japan,osaka","singapore,singapore"
"japan,osaka","china,qingdao"
"japan,osaka","china,jinan"
"japan,osaka","taiwan,taipei"
"japan,osaka","china,wuxi"
"japan,osaka","china,yantai"
"russia,krasnoyarsk","russia,krasnodar"
"russia,krasnoyarsk","uzbekistan,namangan"
"russia,krasnoyarsk","china,manzhouli"
"russia,krasnoyarsk","kyrgyzstan,osh"
"russia,krasnoyarsk","russia,novosibirsk"
"russia,krasnoyarsk","china,beijing"
"russia,krasnoyarsk","uzbekistan,samarkand"
"russia,krasnoyarsk","russia,yekaterinburg"
"russia,krasnoyarsk","uzbekistan,tashkent"
"russia,krasnoyarsk","russia,tomsk"
"russia,krasnoyarsk","russia,ulan-ude"
"russia,krasnoyarsk","russia,yakutsk"
"norway,kirkenes","norway,oslo"
"norway,kirkenes","norway,tromso"
"austria,klagenfurt","germany,berlin"
"austria,klagenfurt","austria,vienna"
"greece,kalamata","netherlands,amsterdam"
"greece,kalamata","united kingdom,london"
"greece,kalamata","germany,munich"
"greece,kalamata","greece,thessaloniki"
"greece,kalamata","austria,vienna"
"china,kunming","china,ganzhou"
"china,kunming","nepal,kathmandu"
"china,kunming","malaysia,kuala lumpur"
"china,kunming","china,guiyang"
"china,kunming","china,guilin"
"china,kunming","china,lanzhou"
"china,kunming","china,yongzhou"
"china,kunming","china,lhasa"
"china,kunming","china,luoyang"
"china,kunming","china,liuzhou"
"china,kunming","china,luzhou"
"china,kunming","burma,mandalay"
"china,kunming","macau,macau"
"china,kunming","china,mianyang"
"china,kunming","china,nanjing"
"china,kunming","china,nanning"
"china,kunming","china,beijing"
"china,kunming","china,shanghai"
"china,kunming","singapore,singapore"
"china,kunming","china,shijiazhuang"
"china,kunming","china,simao"
"china,kunming","china,sanya"
"china,kunming","china,shenzhen"
"china,kunming","china,qingdao"
"china,kunming","china,jinan"
"china,kunming","taiwan,taipei"
"china,kunming","china,tianjin"
"china,kunming","china,taiyuan"
"china,kunming","china,yulin"
"china,kunming","laos,vientiane"
"china,kunming","china,wenzhou"
"china,kunming","china,wuhan"
"china,kunming","china,xichang"
"china,kunming","china,xi'an"
"china,kunming","china,xiamen"
"china,kunming","china,xining"
"china,kunming","china,yibin"
"china,kunming","china,yichun"
"china,kunming","china,zhaotong"
"china,kunming","china,zhanjiang"
"china,kunming","china,zhuhai"
"china,kunming","china,zunyi"
"japan,miyazaki","japan,nagoya"
"japan,miyazaki","taiwan,taipei"
"japan,kumamoto","japan,nagoya"
"japan,kanazawa","china,shanghai"
"japan,kanazawa","japan,sendai"
"japan,kanazawa","taiwan,taipei"
"australia,kununurra","australia,perth"
"indonesia,kupang","indonesia,praya"
"indonesia,kupang","indonesia,maumere"
"indonesia,kupang","indonesia,surabaya"
"japan,kagoshima","japan,nagoya"
"japan,kagoshima","china,shanghai"
"japan,kagoshima","taiwan,taipei"
"japan,kagoshima","japan,kobe"
"congo (kinshasa),kongolo","congo (kinshasa),kalemie"
"china,ganzhou","china,beijing"
"china,ganzhou","china,shanghai"
"china,ganzhou","china,shenzhen"
"china,ganzhou","china,xiamen"
"china,ganzhou","china,zhuhai"
"poland,krakow","united kingdom,leeds"
"poland,krakow","united kingdom,london"
"poland,krakow","united kingdom,liverpool"
"poland,krakow","spain,madrid"
"poland,krakow","united kingdom,manchester"
"poland,krakow","germany,munich"
"poland,krakow","norway,oslo"
"poland,krakow","cyprus,paphos"
"poland,krakow","italy,pisa"
"poland,krakow","ireland,shannon"
"poland,krakow","germany,stuttgart"
"poland,krakow","norway,stavanger"
"poland,krakow","russia,moscow"
"poland,krakow","norway,trondheim"
"poland,krakow","germany,berlin"
"poland,krakow","austria,vienna"
"poland,krakow","poland,warsaw"
"poland,krakow","switzerland,zurich"
"china,korla","china,urumqi"
"russia,kurgan","russia,yekaterinburg"
"russia,krasnodar","turkey,istanbul"
"russia,krasnodar","cyprus,larnaca"
"russia,krasnodar","russia,makhachkala"
"russia,krasnodar","germany,munich"
"russia,krasnodar","uzbekistan,namangan"
"russia,krasnodar","russia,novosibirsk"
"russia,krasnodar","cyprus,paphos"
"russia,krasnodar","greece,thessaloniki"
"russia,krasnodar","russia,yekaterinburg"
"russia,krasnodar","uzbekistan,tashkent"
"russia,krasnodar","austria,vienna"
"russia,krasnodar","russia,volgograd"
"russia,krasnodar","russia,voronezh"
"norway,kristiansand","norway,oslo"
"norway,kristiansand","norway,stavanger"
"norway,kristiansand","norway,trondheim"
"sudan,khartoum","kenya,nairobi"
"sudan,khartoum","chad,n'djamena"
"sudan,khartoum","sudan,port sudan"
"sudan,khartoum","saudi arabia,riyadh"
"sudan,khartoum","yemen,sanaa"
"sudan,khartoum","united arab emirates,sharjah"
"sudan,khartoum","sudan,nyala"
"china,karamay","china,urumqi"
"slovakia,kosice","united kingdom,london"
"slovakia,kosice","austria,vienna"
"australia,karratha","australia,melbourne"
"australia,karratha","australia,perth"
"australia,karratha","australia,port hedland"
"australia,karratha","australia,sydney"
"kenya,kitale","kenya,nairobi"
"nepal,kathmandu","malaysia,kuala lumpur"
"nepal,kathmandu","china,lhasa"
"nepal,kathmandu","oman,muscat"
"nepal,kathmandu","bhutan,thimphu"
"nepal,kathmandu","nepal,pokhara"
"nepal,kathmandu","united arab emirates,sharjah"
"nepal,kathmandu","singapore,singapore"
"nepal,kathmandu","india,varanasi"
"united states,ketchikan","united states,seattle"
"united states,ketchikan","united states,sitka"
"poland,katowice","georgia,kutaisi"
"poland,katowice","united kingdom,london"
"poland,katowice","italy,naples"
"poland,katowice","sweden,stockholm"
"poland,katowice","norway,stavanger"
"poland,katowice","poland,warsaw"
"malaysia,kuantan","malaysia,kuala lumpur"
"malaysia,kuantan","singapore,singapore"
"russia,samara","kyrgyzstan,osh"
"russia,samara","russia,rostov"
"russia,samara","russia,yekaterinburg"
"russia,samara","uzbekistan,tashkent"
"malaysia,kuala lumpur","china,guilin"
"malaysia,kuala lumpur","pakistan,lahore"
"malaysia,kuala lumpur","united kingdom,london"
"malaysia,kuala lumpur","indonesia,praya"
"malaysia,kuala lumpur","oman,muscat"
"malaysia,kuala lumpur","australia,melbourne"
"malaysia,kuala lumpur","macau,macau"
"malaysia,kuala lumpur","maldives,male"
"malaysia,kuala lumpur","philippines,manila"
"malaysia,kuala lumpur","malaysia,miri"
"malaysia,kuala lumpur","japan,nagoya"
"malaysia,kuala lumpur","china,nanning"
"malaysia,kuala lumpur","indonesia,padang"
"malaysia,kuala lumpur","china,beijing"
"malaysia,kuala lumpur","australia,perth"
"malaysia,kuala lumpur","pakistan,peshawar"
"malaysia,kuala lumpur","indonesia,pekanbaru"
"malaysia,kuala lumpur","indonesia,palembang"
"malaysia,kuala lumpur","china,shanghai"
"malaysia,kuala lumpur","saudi arabia,riyadh"
"malaysia,kuala lumpur","malaysia,sibu"
"malaysia,kuala lumpur","malaysia,sandakan"
"malaysia,kuala lumpur","vietnam,ho chi minh city"
"malaysia,kuala lumpur","singapore,singapore"
"malaysia,kuala lumpur","indonesia,semarang"
"malaysia,kuala lumpur","indonesia,surabaya"
"malaysia,kuala lumpur","australia,sydney"
"malaysia,kuala lumpur","china,shenzhen"
"malaysia,kuala lumpur","uzbekistan,tashkent"
"malaysia,kuala lumpur","malaysia,kuala terengganu"
"malaysia,kuala lumpur","taiwan,taipei"
"malaysia,kuala lumpur","malaysia,tawau"
"malaysia,kuala lumpur","thailand,surat thani"
"malaysia,kuala lumpur","laos,vientiane"
"malaysia,kuala lumpur","china,xiamen"
"lithuania,kaunas","united kingdom,london"
"lithuania,kaunas","cyprus,paphos"
"georgia,kutaisi","georgia,tbilisi"
"georgia,kutaisi","lithuania,vilnius"
"georgia,kutaisi","poland,warsaw"
"greece,kavala","germany,munich"
"greece,kavala","germany,stuttgart"
"papua new guinea,kavieng","papua new guinea,port moresby"
"russia,kirov","russia,moscow"
"china,guiyang","china,guilin"
"china,guiyang","china,lanzhou"
"china,guiyang","china,luzhou"
"china,guiyang","china,mianyang"
"china,guiyang","china,nanjing"
"china,guiyang","china,nanning"
"china,guiyang","china,beijing"
"china,guiyang","china,shanghai"
"china,guiyang","singapore,singapore"
"china,guiyang","china,shantou"
"china,guiyang","china,sanya"
"china,guiyang","china,shenzhen"
"china,guiyang","china,qingdao"
"china,guiyang","china,tongren"
"china,guiyang","china,jinan"
"china,guiyang","taiwan,taipei"
"china,guiyang","china,taiyuan"
"china,guiyang","china,urumqi"
"china,guiyang","china,wenzhou"
"china,guiyang","china,wuhan"
"china,guiyang","china,wuzhou"
"china,guiyang","china,xi'an"
"china,guiyang","china,xiamen"
"china,guiyang","china,xining"
"china,guiyang","china,zhuhai"
"china,guilin","thailand,bangkok"
"china,guilin","china,lanzhou"
"china,guilin","china,nanjing"
"china,guilin","china,nanning"
"china,guilin","china,beijing"
"china,guilin","china,shanghai"
"china,guilin","china,shenyang"
"china,guilin","china,shijiazhuang"
"china,guilin","china,shantou"
"china,guilin","china,sanya"
"china,guilin","china,shenzhen"
"china,guilin","china,jinan"
"china,guilin","taiwan,taipei"
"china,guilin","china,tianjin"
"china,guilin","china,taiyuan"
"china,guilin","china,wenzhou"
"china,guilin","china,wuhan"
"china,guilin","china,xi'an"
"china,guilin","china,xiamen"
"china,guilin","china,zhuhai"
"angola,luanda","congo (kinshasa),kinshasa"
"angola,luanda","zimbabwe,harare"
"angola,luanda","united kingdom,london"
"angola,luanda","portugal,lisbon"
"angola,luanda","angola,luena"
"angola,luanda","spain,madrid"
"angola,luanda","angola,malanje"
"angola,luanda","mozambique,maputo"
"angola,luanda","kenya,nairobi"
"angola,luanda","angola,huambo"
"angola,luanda","portugal,porto"
"angola,luanda","china,beijing"
"angola,luanda","angola,lubango"
"angola,luanda","angola,menongue"
"angola,luanda","sao tome and principe,sao tome"
"angola,luanda","angola,saurimo"
"angola,luanda","angola,ondjiva"
"angola,luanda","namibia,windhoek"
"united states,lansing","united states,minneapolis"
"united states,lansing","united states,chicago"
"united states,lansing","united states,sanford"
"philippines,laoag","philippines,manila"
"mexico,la paz","mexico,mexico city"
"mexico,la paz","mexico,monterrey"
"mexico,la paz","mexico,mazatlan"
"mexico,la paz","mexico,tijuana"
"libya,al bayda'","libya,tripoli"
"libya,al bayda'","tunisia,tunis"
"united states,las vegas","united states,los angeles"
"united states,las vegas","united states,lubbock"
"united states,las vegas","united states,long beach"
"united states,las vegas","united kingdom,london"
"united states,las vegas","united states,little rock"
"united states,las vegas","united states,laredo"
"united states,las vegas","united states,midland"
"united states,las vegas","united kingdom,manchester"
"united states,las vegas","united states,kansas city"
"united states,las vegas","united states,orlando"
"united states,las vegas","united states,chicago"
"united states,las vegas","united states,memphis"
"united states,las vegas","mexico,mexico city"
"united states,las vegas","united states,mcallen"
"united states,las vegas","united states,medford"
"united states,las vegas","united states,miami"
"united states,las vegas","united states,milwaukee"
"united states,las vegas","united states,moline"
"united states,las vegas","united states,minot"
"united states,las vegas","united states,monterey"
"united states,las vegas","united states,missoula"
"united states,las vegas","united states,minneapolis"
"united states,las vegas","united states,new orleans"
"united states,las vegas","mexico,monterrey"
"united states,las vegas","united states,oakland"
"united states,las vegas","united states,oklahoma city"
"united states,las vegas","united states,omaha"
"united states,las vegas","united states,ontario"
"united states,las vegas","united states,portland"
"united states,las vegas","united states,philadelphia"
"united states,las vegas","united states,phoenix"
"united states,las vegas","united states,peoria"
"united states,las vegas","united states,pittsburgh"
"united states,las vegas","united states,pasco"
"united states,las vegas","united states,palm springs"
"united states,las vegas","panama,panama city"
"united states,las vegas","united states,providence"
"united states,las vegas","united states,rapid city"
"united states,las vegas","united states,rockford"
"united states,las vegas","united states,reno"
"united states,las vegas","united states,san diego"
"united states,las vegas","united states,san antonio"
"united states,las vegas","united states,south bend"
"united states,las vegas","united states,stockton"
"united states,las vegas","united states,louisville"
"united states,las vegas","united states,seattle"
"united states,las vegas","united states,san francisco"
"united states,las vegas","united states,springfield"
"united states,las vegas","united states,shreveport"
"united states,las vegas","united states,san jose"
"united states,las vegas","united states,salt lake city"
"united states,las vegas","united states,sacramento"
"united states,las vegas","united states,santa maria"
"united states,las vegas","united states,santa ana"
"united states,las vegas","united states,st. louis"
"united states,las vegas","mexico,toluca"
"united states,las vegas","united states,tampa"
"united states,las vegas","united states,tulsa"
"united states,las vegas","united states,tucson"
"united states,las vegas","united states,bentonville"
"united states,las vegas","canada,edmonton"
"united states,las vegas","canada,regina"
"united states,las vegas","canada,montreal"
"united states,las vegas","canada,vancouver"
"united states,las vegas","canada,winnipeg"
"united states,las vegas","canada,saskatoon"
"united states,las vegas","canada,calgary"
"united states,las vegas","canada,victoria"
"united states,las vegas","canada,toronto"
"united states,las vegas","switzerland,zurich"
"kenya,lamu","kenya,malindi"
"kenya,lamu","kenya,nairobi"
"united states,los angeles","united kingdom,london"
"united states,los angeles","united states,lihue"
"united states,los angeles","peru,lima"
"united states,los angeles","costa rica,liberia"
"united states,los angeles","mexico,loreto"
"united states,los angeles","spain,madrid"
"united states,los angeles","united states,merced"
"united states,los angeles","united states,kansas city"
"united states,los angeles","united states,orlando"
"united states,los angeles","united states,chicago"
"united states,los angeles","australia,melbourne"
"united states,los angeles","united states,memphis"
"united states,los angeles","mexico,mexico city"
"united states,los angeles","united states,medford"
"united states,los angeles","united states,miami"
"united states,los angeles","united states,milwaukee"
"united states,los angeles","mexico,morelia"
"united states,los angeles","united states,mammoth lakes"
"united states,los angeles","philippines,manila"
"united states,los angeles","united states,monterey"
"united states,los angeles","united states,minneapolis"
"united states,los angeles","united states,new orleans"
"united states,los angeles","germany,munich"
"united states,los angeles","mexico,mazatlan"
"united states,los angeles","united states,oakland"
"united states,los angeles","united states,kahului"
"united states,los angeles","united states,oklahoma city"
"united states,los angeles","united states,west palm beach"
"united states,los angeles","united states,portland"
"united states,los angeles","china,beijing"
"united states,los angeles","united states,philadelphia"
"united states,los angeles","united states,phoenix"
"united states,los angeles","united states,pittsburgh"
"united states,los angeles","french polynesia,papeete"
"united states,los angeles","united states,prescott"
"united states,los angeles","united states,palm springs"
"united states,los angeles","panama,panama city"
"united states,los angeles","china,shanghai"
"united states,los angeles","mexico,puerto vallarta"
"united states,los angeles","united states,provo"
"united states,los angeles","cook islands,avarua"
"united states,los angeles","united states,reno"
"united states,los angeles","united states,santa fe"
"united states,los angeles","el salvador,san salvador"
"united states,los angeles","united states,san diego"
"united states,los angeles","united states,san antonio"
"united states,los angeles","united states,santa barbara"
"united states,los angeles","united states,san luis obispo"
"united states,los angeles","united states,seattle"
"united states,los angeles","united states,san francisco"
"united states,los angeles","united states,san jose"
"united states,los angeles","costa rica,san jose"
"united states,los angeles","united states,salt lake city"
"united states,los angeles","united states,sacramento"
"united states,los angeles","united states,santa maria"
"united states,los angeles","united states,st. louis"
"united states,los angeles","united states,santa rosa"
"united states,los angeles","russia,moscow"
"united states,los angeles","australia,sydney"
"united states,los angeles","united states,tampa"
"united states,los angeles","taiwan,taipei"
"united states,los angeles","united states,tucson"
"united states,los angeles","mexico,uruapan"
"united states,los angeles","united states,visalia"
"united states,los angeles","united states,bentonville"
"united states,los angeles","canada,edmonton"
"united states,los angeles","canada,kelowna"
"united states,los angeles","canada,montreal"
"united states,los angeles","united states,yuma"
"united states,los angeles","canada,vancouver"
"united states,los angeles","canada,calgary"
"united states,los angeles","canada,toronto"
"united states,los angeles","mexico,zacatecas"
"united states,los angeles","mexico,manzanillo"
"united states,los angeles","switzerland,zurich"
"brazil,bom jesus da lapa","brazil,guanambi"
"united kingdom,leeds","cyprus,larnaca"
"united kingdom,leeds","united kingdom,london"
"united kingdom,leeds","france,limoges"
"united kingdom,leeds","spain,murcia"
"united kingdom,leeds","france,montpellier"
"united kingdom,leeds","france,nice"
"united kingdom,leeds","cyprus,paphos"
"united kingdom,leeds","italy,pisa"
"united kingdom,leeds","united kingdom,southampton"
"united kingdom,leeds","italy,treviso"
"united kingdom,leeds","italy,venice"
"united states,lubbock","united states,harlingen"
"united states,latrobe","united states,orlando"
"united states,latrobe","united states,myrtle beach"
"gabon,libreville","turkey,istanbul"
"gabon,libreville","togo,lome"
"gabon,libreville","nigeria,lagos"
"gabon,libreville","cameroon,yaounde"
"gabon,libreville","congo (brazzaville),pointe-noire"
"gabon,libreville","equatorial guinea,malabo"
"cyprus,larnaca","united kingdom,london"
"cyprus,larnaca","united kingdom,liverpool"
"cyprus,larnaca","united kingdom,manchester"
"cyprus,larnaca","germany,munich"
"cyprus,larnaca","norway,oslo"
"cyprus,larnaca","romania,bucharest"
"cyprus,larnaca","latvia,riga"
"cyprus,larnaca","greece,thessaloniki"
"cyprus,larnaca","bulgaria,sofia"
"cyprus,larnaca","russia,yekaterinburg"
"cyprus,larnaca","germany,berlin"
"cyprus,larnaca","austria,vienna"
"cyprus,larnaca","poland,warsaw"
"cyprus,larnaca","switzerland,zurich"
"honduras,la ceiba","honduras,puerto lempira"
"honduras,la ceiba","honduras,roatan"
"honduras,la ceiba","honduras,san pedro sula"
"honduras,la ceiba","honduras,tegucigalpa"
"united states,columbus","united states,st. petersburg"
"united states,columbus","united states,sanford"
"china,longyan","china,shanghai"
"united kingdom,london","italy,milan"
"united kingdom,london","spain,madrid"
"united kingdom,london","france,nice"
"united kingdom,london","france,nantes"
"united kingdom,london","netherlands,rotterdam"
"united kingdom,london","italy,venice"
"united kingdom,london","switzerland,zurich"
"brazil,londrina","brazil,maringa"
"brazil,londrina","brazil,porto alegre"
"brazil,londrina","brazil,campinas"
"france,tarbes","spain,madrid"
"france,tarbes","france,paris"
"france,tarbes","united kingdom,london"
"france,le havre","france,lyon"
"spain,almeria","netherlands,amsterdam"
"spain,almeria","united kingdom,london"
"spain,almeria","spain,madrid"
"spain,almeria","united kingdom,manchester"
"spain,almeria","spain,sevilla"
"germany,leipzig","germany,munich"
"germany,leipzig","united kingdom,london"
"germany,leipzig","germany,stuttgart"
"germany,leipzig","austria,vienna"
"germany,leipzig","switzerland,zurich"
"togo,lome","belgium,brussels"
"togo,lome","brazil,rio de janeiro"
"togo,lome","nigeria,lagos"
"togo,lome","burkina faso,ouagadougou"
"united states,new york","united states,little rock"
"united states,new york","united states,kansas city"
"united states,new york","united states,memphis"
"united states,new york","united states,milwaukee"
"united states,new york","united states,madison"
"united states,new york","united states,myrtle beach"
"united states,new york","united states,omaha"
"united states,new york","united states,knoxville"
"united states,new york","united states,bentonville"
"united states,new york","canada,halifax"
"united states,new york","canada,ottawa"
"united states,long beach","united states,oakland"
"united states,long beach","united states,portland"
"united states,long beach","united states,phoenix"
"united states,long beach","united states,seattle"
"united states,long beach","united states,san francisco"
"united states,long beach","united states,salt lake city"
"united states,long beach","united states,sacramento"
"belgium,liege","morocco,agadir"
"belgium,liege","france,lille"
"united kingdom,london","portugal,lisbon"
"united kingdom,london","france,lyon"
"united kingdom,london","jamaica,montego bay"
"united kingdom,london","united states,orlando"
"united kingdom,london","spain,murcia"
"united kingdom,london","maldives,male"
"united kingdom,london","france,montpellier"
"united kingdom,london","france,marseille"
"united kingdom,london","germany,munich"
"united kingdom,london","italy,naples"
"united kingdom,london","italy,olbia"
"united kingdom,london","portugal,porto"
"united kingdom,london","ireland,cork"
"united kingdom,london","norway,oslo"
"united kingdom,london","romania,bucharest"
"united kingdom,london","portugal,ponta delgada"
"united kingdom,london","china,beijing"
"united kingdom,london","cyprus,paphos"
"united kingdom,london","italy,palermo"
"united kingdom,london","italy,pisa"
"united kingdom,london","morocco,marrakech"
"united kingdom,london","latvia,riga"
"united kingdom,london","greece,thessaloniki"
"united kingdom,london","ireland,shannon"
"united kingdom,london","bulgaria,sofia"
"united kingdom,london","croatia,split"
"united kingdom,london","norway,stavanger"
"united kingdom,london","spain,sevilla"
"united kingdom,london","france,strasbourg"
"united kingdom,london","germany,berlin"
"united kingdom,london","austria,salzburg"
"united kingdom,london","albania,tirana"
"united kingdom,london","france,toulouse"
"united kingdom,london","norway,tromso"
"united kingdom,london","united states,tampa"
"united kingdom,london","norway,trondheim"
"united kingdom,london","austria,vienna"
"united kingdom,london","spain,valencia"
"united kingdom,london","canada,montreal"
"united kingdom,london","canada,vancouver"
"united kingdom,london","canada,calgary"
"united kingdom,london","canada,toronto"
"united kingdom,london","croatia,zagreb"
"pakistan,lahore","pakistan,dera ghazi khan"
"pakistan,lahore","united kingdom,london"
"pakistan,lahore","united kingdom,manchester"
"pakistan,lahore","oman,muscat"
"pakistan,lahore","iran,mashhad"
"pakistan,lahore","pakistan,multan"
"pakistan,lahore","norway,oslo"
"pakistan,lahore","pakistan,peshawar"
"pakistan,lahore","saudi arabia,riyadh"
"pakistan,lahore","united arab emirates,sharjah"
"pakistan,lahore","pakistan,sukkur"
"pakistan,lahore","pakistan,quetta"
"pakistan,lahore","canada,toronto"
"united kingdom,london","nigeria,lagos"
"united kingdom,london","egypt,luxor"
"united kingdom,london","united kingdom,manchester"
"united kingdom,london","oman,muscat"
"united kingdom,london","mexico,mexico city"
"united kingdom,london","united states,miami"
"united kingdom,london","philippines,manila"
"united kingdom,london","united states,minneapolis"
"united kingdom,london","kenya,nairobi"
"united kingdom,london","united states,chicago"
"united kingdom,london","united states,philadelphia"
"united kingdom,london","united states,phoenix"
"united kingdom,london","china,shanghai"
"united kingdom,london","croatia,rijeka"
"united kingdom,london","saudi arabia,riyadh"
"united kingdom,london","united states,san diego"
"united kingdom,london","united states,seattle"
"united kingdom,london","united states,san francisco"
"united kingdom,london","singapore,singapore"
"united kingdom,london","germany,stuttgart"
"united kingdom,london","uzbekistan,tashkent"
"united kingdom,london","libya,tripoli"
"united kingdom,london","tunisia,tunis"
"united kingdom,london","poland,warsaw"
"united kingdom,london","canada,edmonton"
"united kingdom,london","canada,halifax"
"united kingdom,london","canada,ottawa"
"china,lanzhou","china,lhasa"
"china,lanzhou","china,nanjing"
"china,lanzhou","china,nanning"
"china,lanzhou","china,beijing"
"china,lanzhou","china,shanghai"
"china,lanzhou","china,shenyang"
"china,lanzhou","china,shijiazhuang"
"china,lanzhou","china,shenzhen"
"china,lanzhou","china,jinan"
"china,lanzhou","taiwan,taipei"
"china,lanzhou","china,tianjin"
"china,lanzhou","china,taiyuan"
"china,lanzhou","china,urumqi"
"china,lanzhou","china,wuhan"
"china,lanzhou","china,xi'an"
"china,lanzhou","china,zhangye"
"france,limoges","united kingdom,liverpool"
"france,limoges","france,lyon"
"france,limoges","france,nice"
"france,limoges","france,paris"
"france,limoges","united kingdom,southampton"
"france,limoges","united kingdom,london"
"united states,lihue","united states,oakland"
"united states,lihue","united states,kahului"
"united states,lihue","united states,phoenix"
